entry_time,exit_time,position,entry_price,exit_price,exit_type,pnl
2022-01-05 12:00:00,2022-01-05 16:00:00,long,46622.53,46156.3047,stop_loss,-0.009999999999999962
2022-01-05 16:00:00,2022-01-05 20:00:00,short,44685.93,43792.2114,take_profit,0.020000000000000004
2022-01-08 08:00:00,2022-01-08 12:00:00,long,41940.22,41520.817800000004,stop_loss,-0.009999999999999924
2022-01-13 20:00:00,2022-01-14 12:00:00,short,42560.11,42985.7111,stop_loss,-0.009999999999999997
2022-01-15 12:00:00,2022-01-16 00:00:00,long,43401.21,42967.1979,stop_loss,-0.009999999999999998
2022-01-16 08:00:00,2022-01-16 12:00:00,short,42968.29,43397.9729,stop_loss,-0.009999999999999995
2022-01-20 00:00:00,2022-01-20 12:00:00,long,41924.97,42763.4694,take_profit,0.020000000000000014
2022-01-21 00:00:00,2022-01-21 04:00:00,short,38465.65,38850.3065,stop_loss,-0.00999999999999993
2022-01-23 20:00:00,2022-01-24 00:00:00,long,36244.55,35882.1045,stop_loss,-0.010000000000000044
2022-01-31 00:00:00,2022-01-31 08:00:00,short,37025.68,37395.9368,stop_loss,-0.010000000000000077
2022-01-31 20:00:00,2022-02-01 08:00:00,long,38466.9,38082.231,stop_loss,-0.010000000000000044
2022-02-02 12:00:00,2022-02-02 20:00:00,short,37429.78,36681.1844,take_profit,0.020000000000000014
2022-02-04 08:00:00,2022-02-04 12:00:00,long,37810.0,37431.9,stop_loss,-0.009999999999999962
2022-02-08 16:00:00,2022-02-08 20:00:00,short,42998.65,43428.6365,stop_loss,-0.009999999999999978
2022-02-14 12:00:00,2022-02-14 16:00:00,long,42584.97,42159.1203,stop_loss,-0.009999999999999972
2022-02-14 16:00:00,2022-02-14 20:00:00,short,42119.31,42540.503099999994,stop_loss,-0.009999999999999924
2022-02-14 20:00:00,2022-02-15 00:00:00,long,42535.94,43386.658800000005,take_profit,0.020000000000000056
2022-02-17 04:00:00,2022-02-17 08:00:00,short,43919.46,43041.0708,take_profit,0.019999999999999952
2022-02-21 04:00:00,2022-02-21 08:00:00,long,39294.07,38901.1293,stop_loss,-0.00999999999999998
2022-02-21 08:00:00,2022-02-21 12:00:00,short,37577.33,37953.1033,stop_loss,-0.01000000000000002
2022-02-21 12:00:00,2022-02-21 16:00:00,long,38827.94,38439.6606,stop_loss,-0.009999999999999985
2022-02-21 20:00:00,2022-02-22 00:00:00,short,37008.16,37378.2416,stop_loss,-0.009999999999999938
2022-02-22 12:00:00,2022-02-22 16:00:00,long,37759.9,37382.301,stop_loss,-0.010000000000000052
2022-02-24 00:00:00,2022-02-24 04:00:00,short,34936.89,35286.2589,stop_loss,-0.010000000000000037
2022-02-24 20:00:00,2022-02-25 12:00:00,long,38327.21,39093.7542,take_profit,0.0200000000000001
2022-02-27 16:00:00,2022-02-27 20:00:00,short,37606.49,37982.554899999996,stop_loss,-0.009999999999999936
2022-02-28 12:00:00,2022-02-28 20:00:00,long,40824.96,41641.4592,take_profit,0.019999999999999962
2022-03-03 00:00:00,2022-03-03 12:00:00,short,43305.77,43738.827699999994,stop_loss,-0.009999999999999945
2022-03-07 12:00:00,2022-03-07 16:00:00,long,39071.48,38680.7652,stop_loss,-0.010000000000000038
2022-03-07 16:00:00,2022-03-07 20:00:00,short,37308.94,37682.0294,stop_loss,-0.009999999999999922
2022-03-08 00:00:00,2022-03-08 04:00:00,long,38695.87,38308.9113,stop_loss,-0.010000000000000073
2022-03-10 12:00:00,2022-03-10 20:00:00,short,39179.54,39571.3354,stop_loss,-0.010000000000000068
2022-03-14 08:00:00,2022-03-14 16:00:00,long,38897.64,38508.6636,stop_loss,-0.009999999999999988
2022-03-18 08:00:00,2022-03-18 12:00:00,short,40390.41,40794.3141,stop_loss,-0.009999999999999993
2022-03-18 16:00:00,2022-03-19 00:00:00,long,42042.72,41622.2928,stop_loss,-0.009999999999999959
2022-03-20 08:00:00,2022-03-21 00:00:00,short,41586.86,40755.1228,take_profit,0.020000000000000077
2022-03-22 08:00:00,2022-03-22 16:00:00,long,42983.0,42553.17,stop_loss,-0.01000000000000004
2022-03-23 08:00:00,2022-03-23 12:00:00,short,42039.78,42460.1778,stop_loss,-0.009999999999999972
2022-03-23 12:00:00,2022-03-23 16:00:00,long,42618.18,42191.9982,stop_loss,-0.009999999999999964
2022-03-23 16:00:00,2022-03-23 20:00:00,short,42216.79,42638.9579,stop_loss,-0.010000000000000009
2022-03-23 20:00:00,2022-03-24 12:00:00,long,42882.76,43740.4152,take_profit,0.020000000000000025
2022-03-26 12:00:00,2022-03-26 20:00:00,short,44205.31,44647.363099999995,stop_loss,-0.009999999999999941
2022-03-27 20:00:00,2022-03-28 12:00:00,long,46827.76,47764.315200000005,take_profit,0.020000000000000052
2022-03-29 20:00:00,2022-03-30 00:00:00,short,47434.8,46486.104,take_profit,0.020000000000000073
2022-04-02 08:00:00,2022-04-02 16:00:00,long,46542.84,46077.4116,stop_loss,-0.009999999999999938
2022-04-02 16:00:00,2022-04-03 12:00:00,short,46120.24,46581.4424,stop_loss,-0.010000000000000042
2022-04-03 12:00:00,2022-04-03 20:00:00,long,46412.49,47340.739799999996,take_profit,0.019999999999999952
2022-04-04 04:00:00,2022-04-04 16:00:00,short,46173.99,45250.5102,take_profit,0.02000000000000002
2022-04-04 20:00:00,2022-04-05 12:00:00,long,46580.51,46114.704900000004,stop_loss,-0.009999999999999952
2022-04-05 16:00:00,2022-04-06 00:00:00,short,46032.5,45111.85,take_profit,0.02000000000000003
2022-04-08 12:00:00,2022-04-08 16:00:00,long,43648.01,43211.5299,stop_loss,-0.010000000000000016
2022-04-08 16:00:00,2022-04-10 16:00:00,short,42730.84,43158.1484,stop_loss,-0.01000000000000004
2022-04-11 08:00:00,2022-04-11 16:00:00,short,41067.63,40246.2774,take_profit,0.019999999999999962
2022-04-13 04:00:00,2022-04-13 08:00:00,long,40130.0,39728.7,stop_loss,-0.010000000000000073
2022-04-18 00:00:00,2022-04-18 04:00:00,short,39813.17,39016.906599999995,take_profit,0.020000000000000087
2022-04-18 16:00:00,2022-04-19 12:00:00,long,40680.68,41494.293600000005,take_profit,0.020000000000000104
2022-04-21 20:00:00,2022-04-22 12:00:00,short,40480.01,39670.4098,take_profit,0.020000000000000018
2022-04-25 16:00:00,2022-04-26 12:00:00,long,40225.97,39823.7103,stop_loss,-0.010000000000000057
2022-04-26 16:00:00,2022-04-27 04:00:00,short,38270.03,38652.730299999996,stop_loss,-0.009999999999999917
2022-04-27 20:00:00,2022-04-28 12:00:00,long,39235.72,40020.4344,take_profit,0.019999999999999924
2022-04-29 16:00:00,2022-04-30 00:00:00,short,38331.54,38714.8554,stop_loss,-0.009999999999999986
2022-05-02 04:00:00,2022-05-02 08:00:00,long,38881.47,38492.6553,stop_loss,-0.010000000000000068
2022-05-03 16:00:00,2022-05-04 00:00:00,short,37717.49,38094.664899999996,stop_loss,-0.009999999999999952
2022-05-04 04:00:00,2022-05-04 16:00:00,long,38701.32,39475.3464,take_profit,0.020000000000000063
2022-05-05 12:00:00,2022-05-05 16:00:00,short,36909.67,37278.7667,stop_loss,-0.01000000000000005
2022-05-11 00:00:00,2022-05-11 04:00:00,long,31205.96,30893.9004,stop_loss,-0.010000000000000016
2022-05-11 20:00:00,2022-05-12 00:00:00,short,29103.94,29394.9794,stop_loss,-0.01000000000000005
2022-05-12 20:00:00,2022-05-13 00:00:00,long,29029.75,29610.345,take_profit,0.02000000000000004
2022-05-18 12:00:00,2022-05-18 16:00:00,short,28984.99,29274.839900000003,stop_loss,-0.010000000000000037
2022-05-19 12:00:00,2022-05-19 16:00:00,long,30389.45,30085.555500000002,stop_loss,-0.009999999999999952
2022-05-20 16:00:00,2022-05-21 12:00:00,short,29291.55,29584.4655,stop_loss,-0.00999999999999997
2022-05-22 08:00:00,2022-05-23 04:00:00,long,29897.52,30495.470400000002,take_profit,0.020000000000000052
2022-05-23 20:00:00,2022-05-24 04:00:00,short,29109.15,29400.2415,stop_loss,-0.009999999999999953
2022-05-25 00:00:00,2022-05-25 04:00:00,long,30198.09,29896.1091,stop_loss,-0.009999999999999955
2022-05-25 20:00:00,2022-05-26 00:00:00,short,29542.15,29837.571500000002,stop_loss,-0.010000000000000012
2022-05-26 00:00:00,2022-05-26 04:00:00,long,29837.16,29538.7884,stop_loss,-0.009999999999999952
2022-05-26 08:00:00,2022-05-26 12:00:00,short,28998.4,29288.384000000002,stop_loss,-0.010000000000000012
2022-05-28 16:00:00,2022-05-30 00:00:00,long,29019.82,29600.2164,take_profit,0.02000000000000005
2022-06-01 12:00:00,2022-06-01 16:00:00,short,30742.59,30127.7382,take_profit,0.02000000000000001
2022-06-05 12:00:00,2022-06-06 00:00:00,long,29972.22,30571.6644,take_profit,0.02000000000000001
2022-06-07 04:00:00,2022-06-07 12:00:00,short,29585.12,29880.9712,stop_loss,-0.010000000000000033
2022-06-07 20:00:00,2022-06-08 00:00:00,long,31125.33,30814.0767,stop_loss,-0.010000000000000009
2022-06-08 00:00:00,2022-06-08 04:00:00,short,30026.72,30326.987200000003,stop_loss,-0.010000000000000068
2022-06-15 16:00:00,2022-06-15 20:00:00,long,21632.04,22064.680800000002,take_profit,0.020000000000000046
2022-06-18 16:00:00,2022-06-18 20:00:00,short,18067.6,18248.275999999998,stop_loss,-0.009999999999999972
2022-06-19 08:00:00,2022-06-19 12:00:00,long,19692.5,19495.575,stop_loss,-0.009999999999999964
2022-06-22 20:00:00,2022-06-23 00:00:00,short,19987.99,20187.8699,stop_loss,-0.009999999999999995
2022-06-23 04:00:00,2022-06-23 16:00:00,long,20461.83,20257.2117,stop_loss,-0.010000000000000092
2022-06-26 20:00:00,2022-06-27 04:00:00,short,21038.07,21248.4507,stop_loss,-0.010000000000000073
2022-07-02 08:00:00,2022-07-03 04:00:00,long,19195.21,19003.2579,stop_loss,-0.009999999999999927
2022-07-09 08:00:00,2022-07-09 12:00:00,short,21447.29,21661.7629,stop_loss,-0.01000000000000003
2022-07-13 20:00:00,2022-07-14 04:00:00,long,20234.87,20032.5213,stop_loss,-0.009999999999999934
2022-07-17 20:00:00,2022-07-18 00:00:00,short,20798.16,21006.1416,stop_loss,-0.00999999999999996
2022-07-18 04:00:00,2022-07-18 08:00:00,long,22245.93,22023.4707,stop_loss,-0.009999999999999938
2022-07-21 00:00:00,2022-07-21 04:00:00,short,22777.2,23004.972,stop_loss,-0.010000000000000037
2022-07-27 12:00:00,2022-07-27 16:00:00,long,21530.86,21961.4772,take_profit,0.020000000000000028
2022-07-30 20:00:00,2022-07-31 00:00:00,short,23643.51,23879.945099999997,stop_loss,-0.00999999999999995
2022-08-03 12:00:00,2022-08-03 20:00:00,long,23352.76,23119.232399999997,stop_loss,-0.010000000000000054
2022-08-03 20:00:00,2022-08-04 00:00:00,short,22818.37,23046.5537,stop_loss,-0.010000000000000063
2022-08-04 00:00:00,2022-08-04 04:00:00,long,23095.74,22864.782600000002,stop_loss,-0.00999999999999997
2022-08-04 04:00:00,2022-08-04 16:00:00,short,22947.92,22488.9616,take_profit,0.01999999999999998
2022-08-05 04:00:00,2022-08-05 12:00:00,long,23186.08,22954.219200000003,stop_loss,-0.009999999999999938
2022-08-07 04:00:00,2022-08-07 16:00:00,short,23015.95,23246.109500000002,stop_loss,-0.010000000000000068
2022-08-07 16:00:00,2022-08-08 04:00:00,long,23161.02,23624.240400000002,take_profit,0.020000000000000084
2022-08-09 12:00:00,2022-08-10 12:00:00,short,23075.0,23305.75,stop_loss,-0.01
2022-08-10 16:00:00,2022-08-10 20:00:00,long,23638.95,24111.729,take_profit,0.01999999999999994
2022-08-12 08:00:00,2022-08-12 12:00:00,short,23672.99,23909.7199,stop_loss,-0.009999999999999934
2022-08-12 20:00:00,2022-08-14 04:00:00,long,24403.68,24891.7536,take_profit,0.019999999999999987
2022-08-14 12:00:00,2022-08-15 00:00:00,short,24524.54,24769.7854,stop_loss,-0.009999999999999992
2022-08-21 04:00:00,2022-08-21 20:00:00,long,21251.38,21676.407600000002,take_profit,0.02000000000000006
2022-08-26 12:00:00,2022-08-26 20:00:00,short,20781.08,20365.4584,take_profit,0.020000000000000104
2022-08-29 08:00:00,2022-08-29 12:00:00,long,19825.09,20221.591800000002,take_profit,0.02000000000000009
2022-09-01 16:00:00,2022-09-01 20:00:00,short,19871.68,20070.396800000002,stop_loss,-0.010000000000000099
2022-09-01 20:00:00,2022-09-02 16:00:00,long,20131.46,19930.145399999998,stop_loss,-0.010000000000000077
2022-09-03 04:00:00,2022-09-04 20:00:00,short,19815.63,20013.7863,stop_loss,-0.009999999999999936
2022-09-06 16:00:00,2022-09-06 20:00:00,short,18824.41,19012.6541,stop_loss,-0.009999999999999995
2022-09-08 04:00:00,2022-09-09 00:00:00,long,19171.66,19555.0932,take_profit,0.019999999999999973
2022-09-12 00:00:00,2022-09-12 04:00:00,short,21656.87,21873.4387,stop_loss,-0.009999999999999992
2022-09-12 04:00:00,2022-09-12 08:00:00,long,22193.64,21971.7036,stop_loss,-0.009999999999999941
2022-09-13 04:00:00,2022-09-13 08:00:00,short,22273.09,22495.8209,stop_loss,-0.00999999999999994
2022-09-17 00:00:00,2022-09-18 16:00:00,long,19884.93,19686.0807,stop_loss,-0.010000000000000083
2022-09-19 00:00:00,2022-09-19 04:00:00,short,18776.93,18401.3914,take_profit,0.019999999999999993
2022-09-19 20:00:00,2022-09-20 00:00:00,long,19537.02,19341.6498,stop_loss,-0.010000000000000061
2022-09-21 20:00:00,2022-09-22 00:00:00,short,18461.36,18645.9736,stop_loss,-0.010000000000000031
2022-09-22 04:00:00,2022-09-22 12:00:00,long,18934.29,19312.9758,take_profit,0.019999999999999962
2022-09-25 20:00:00,2022-09-26 08:00:00,short,18807.38,18995.453800000003,stop_loss,-0.010000000000000103
2022-09-26 12:00:00,2022-09-27 00:00:00,long,19113.48,19495.7496,take_profit,0.01999999999999998
2022-09-28 00:00:00,2022-09-28 08:00:00,short,18745.65,18933.1065,stop_loss,-0.010000000000000012
2022-09-29 00:00:00,2022-09-29 04:00:00,long,19507.5,19312.425,stop_loss,-0.010000000000000037
2022-09-29 12:00:00,2022-09-29 16:00:00,short,19288.85,19481.7385,stop_loss,-0.010000000000000049
2022-09-29 20:00:00,2022-09-30 00:00:00,long,19591.51,19395.5949,stop_loss,-0.009999999999999917
2022-10-01 00:00:00,2022-10-02 20:00:00,short,19416.05,19027.729,take_profit,0.019999999999999997
2022-10-03 16:00:00,2022-10-04 04:00:00,long,19541.38,19932.2076,take_profit,0.020000000000000025
2022-10-06 12:00:00,2022-10-06 16:00:00,short,20010.0,20210.1,stop_loss,-0.009999999999999927
2022-10-12 08:00:00,2022-10-13 08:00:00,long,19114.62,18923.4738,stop_loss,-0.00999999999999996
2022-10-13 08:00:00,2022-10-13 12:00:00,short,18753.2,18940.732,stop_loss,-0.009999999999999959
2022-10-13 16:00:00,2022-10-14 00:00:00,long,19369.94,19757.338799999998,take_profit,0.019999999999999952
2022-10-15 08:00:00,2022-10-16 16:00:00,short,19167.33,19359.0033,stop_loss,-0.009999999999999924
2022-10-16 16:00:00,2022-10-16 20:00:00,long,19375.39,19181.6361,stop_loss,-0.009999999999999985
2022-10-18 16:00:00,2022-10-18 20:00:00,short,19216.21,19408.3721,stop_loss,-0.010000000000000071
2022-10-21 20:00:00,2022-10-23 16:00:00,long,19164.37,19547.6574,take_profit,0.020000000000000056
2022-10-25 08:00:00,2022-10-25 12:00:00,short,19302.13,19495.1513,stop_loss,-0.010000000000000018
2022-10-25 12:00:00,2022-10-25 16:00:00,long,19748.48,20143.4496,take_profit,0.020000000000000018
2022-10-27 20:00:00,2022-10-28 12:00:00,short,20295.11,20498.0611,stop_loss,-0.00999999999999992
2022-10-29 12:00:00,2022-10-29 20:00:00,long,20923.33,20714.096700000002,stop_loss,-0.009999999999999993
2022-10-29 20:00:00,2022-10-31 12:00:00,short,20809.67,20393.476599999998,take_profit,0.020000000000000007
2022-11-04 04:00:00,2022-11-04 12:00:00,long,20611.56,20405.4444,stop_loss,-0.010000000000000047
2022-11-06 16:00:00,2022-11-07 04:00:00,short,21194.5,20770.61,take_profit,0.019999999999999973
2022-11-10 20:00:00,2022-11-11 00:00:00,long,17601.15,17425.1385,stop_loss,-0.01000000000000003
2022-11-20 20:00:00,2022-11-21 00:00:00,short,16280.23,15954.625399999999,take_profit,0.020000000000000035
2022-11-22 16:00:00,2022-11-23 00:00:00,long,16168.38,16491.7476,take_profit,0.019999999999999976
2022-11-25 20:00:00,2022-11-26 00:00:00,short,16522.14,16687.361399999998,stop_loss,-0.009999999999999912
2022-11-26 00:00:00,2022-11-26 16:00:00,long,16625.79,16459.5321,stop_loss,-0.010000000000000031
2022-11-29 08:00:00,2022-11-29 12:00:00,long,16497.64,16332.6636,stop_loss,-0.009999999999999974
2022-12-02 04:00:00,2022-12-03 00:00:00,short,16955.82,17125.3782,stop_loss,-0.00999999999999997
2022-12-05 00:00:00,2022-12-05 12:00:00,long,17196.88,17024.911200000002,stop_loss,-0.009999999999999926
2022-12-05 16:00:00,2022-12-06 00:00:00,short,16926.65,17095.916500000003,stop_loss,-0.01000000000000009
2022-12-08 16:00:00,2022-12-09 12:00:00,long,17251.62,17079.103799999997,stop_loss,-0.010000000000000108
2022-12-11 00:00:00,2022-12-13 08:00:00,short,17153.61,17325.1461,stop_loss,-0.010000000000000068
2022-12-15 08:00:00,2022-12-15 16:00:00,short,17720.33,17365.9234,take_profit,0.020000000000000115
2022-12-18 20:00:00,2022-12-19 16:00:00,long,16738.21,16570.8279,stop_loss,-0.009999999999999934
2022-12-19 20:00:00,2022-12-20 00:00:00,short,16438.88,16603.2688,stop_loss,-0.010000000000000038
2022-12-20 00:00:00,2022-12-22 16:00:00,long,16727.24,16559.9676,stop_loss,-0.010000000000000097
2022-12-22 16:00:00,2022-12-22 20:00:00,short,16662.13,16828.7513,stop_loss,-0.009999999999999933
2022-12-22 20:00:00,2022-12-27 16:00:00,long,16821.43,16653.2157,stop_loss,-0.009999999999999978
2022-12-30 00:00:00,2022-12-30 04:00:00,long,16599.08,16433.089200000002,stop_loss,-0.009999999999999974
2022-12-30 04:00:00,2022-12-30 20:00:00,short,16474.93,16639.6793,stop_loss,-0.009999999999999969
2022-12-30 20:00:00,2023-01-04 16:00:00,long,16607.48,16939.6296,take_profit,0.02000000000000004
2023-01-06 00:00:00,2023-01-06 20:00:00,short,16833.56,17001.8956,stop_loss,-0.009999999999999912
2023-01-06 20:00:00,2023-01-09 12:00:00,long,16950.65,17289.663,take_profit,0.01999999999999994
2023-01-15 16:00:00,2023-01-16 00:00:00,short,20870.15,21078.8515,stop_loss,-0.009999999999999962
2023-01-20 20:00:00,2023-01-21 00:00:00,long,22667.21,22440.5379,stop_loss,-0.00999999999999999
2023-01-22 20:00:00,2023-01-23 08:00:00,short,22707.88,22934.9588,stop_loss,-0.009999999999999969
2023-01-29 08:00:00,2023-01-29 16:00:00,long,23432.17,23900.8134,take_profit,0.02000000000000004
2023-01-30 12:00:00,2023-01-30 16:00:00,short,23178.51,22714.939799999996,take_profit,0.020000000000000084
2023-02-01 16:00:00,2023-02-02 00:00:00,long,23385.99,23853.7098,take_profit,0.019999999999999952
2023-02-03 08:00:00,2023-02-05 12:00:00,short,23534.13,23063.4474,take_profit,0.020000000000000004
2023-02-07 16:00:00,2023-02-08 12:00:00,long,23091.9,22860.981,stop_loss,-0.010000000000000073
2023-02-09 00:00:00,2023-02-09 08:00:00,short,22518.44,22743.6244,stop_loss,-0.010000000000000085
2023-02-11 20:00:00,2023-02-12 20:00:00,long,21862.55,21643.924499999997,stop_loss,-0.010000000000000089
2023-02-17 08:00:00,2023-02-17 12:00:00,short,23789.82,24027.7182,stop_loss,-0.009999999999999985
2023-02-17 20:00:00,2023-02-19 16:00:00,long,24569.97,24324.2703,stop_loss,-0.010000000000000042
2023-02-26 08:00:00,2023-02-27 12:00:00,long,23253.44,23718.5088,take_profit,0.020000000000000042
2023-03-03 00:00:00,2023-03-05 00:00:00,short,22319.69,22542.886899999998,stop_loss,-0.009999999999999957
2023-03-05 04:00:00,2023-03-07 12:00:00,long,22375.7,22151.943,stop_loss,-0.010000000000000063
2023-03-08 04:00:00,2023-03-08 12:00:00,short,21971.03,22190.740299999998,stop_loss,-0.009999999999999946
2023-03-11 16:00:00,2023-03-12 16:00:00,long,20220.96,20625.3792,take_profit,0.020000000000000014
2023-03-15 16:00:00,2023-03-15 20:00:00,short,24366.71,24610.377099999998,stop_loss,-0.00999999999999995
2023-03-17 04:00:00,2023-03-17 08:00:00,long,26058.45,26579.619000000002,take_profit,0.020000000000000063
2023-03-18 20:00:00,2023-03-19 00:00:00,short,26907.49,27176.5649,stop_loss,-0.009999999999999985
2023-03-26 20:00:00,2023-03-27 04:00:00,long,27968.05,27688.3695,stop_loss,-0.00999999999999995
2023-03-27 12:00:00,2023-03-27 16:00:00,short,26903.62,27172.656199999998,stop_loss,-0.00999999999999995
2023-03-29 04:00:00,2023-03-29 08:00:00,long,28086.82,28648.5564,take_profit,0.020000000000000056
2023-03-31 04:00:00,2023-03-31 12:00:00,short,27738.48,28015.8648,stop_loss,-0.009999999999999993
2023-03-31 16:00:00,2023-04-02 12:00:00,long,28469.31,28184.6169,stop_loss,-0.010000000000000014
2023-04-04 20:00:00,2023-04-05 00:00:00,long,28165.47,28728.779400000003,take_profit,0.020000000000000066
2023-04-06 00:00:00,2023-04-09 20:00:00,short,28128.42,28409.7042,stop_loss,-0.010000000000000068
2023-04-12 20:00:00,2023-04-13 00:00:00,short,29888.07,30186.9507,stop_loss,-0.01000000000000005
2023-04-14 04:00:00,2023-04-14 12:00:00,long,30733.72,30426.3828,stop_loss,-0.010000000000000057
2023-04-14 12:00:00,2023-04-15 00:00:00,short,30237.89,30540.2689,stop_loss,-0.00999999999999999
2023-04-18 12:00:00,2023-04-19 08:00:00,long,30184.86,29883.0114,stop_loss,-0.010000000000000038
2023-04-19 08:00:00,2023-04-19 20:00:00,short,29310.65,28724.437,take_profit,0.01999999999999999
2023-04-22 20:00:00,2023-04-23 00:00:00,long,27816.85,27538.6815,stop_loss,-0.009999999999999992
2023-04-29 04:00:00,2023-04-30 12:00:00,short,29345.54,29638.9954,stop_loss,-0.009999999999999962
2023-05-03 00:00:00,2023-05-03 12:00:00,long,28520.9,28235.691000000003,stop_loss,-0.009999999999999962
2023-05-06 12:00:00,2023-05-06 16:00:00,short,28576.61,28862.3761,stop_loss,-0.010000000000000026
2023-05-10 08:00:00,2023-05-10 12:00:00,long,27677.09,28230.6318,take_profit,0.019999999999999966
2023-05-11 12:00:00,2023-05-12 00:00:00,short,27179.42,26635.831599999998,take_profit,0.02000000000000002
2023-05-13 04:00:00,2023-05-15 04:00:00,long,26771.88,27307.317600000002,take_profit,0.020000000000000042
2023-05-17 00:00:00,2023-05-17 16:00:00,short,27060.04,27330.6404,stop_loss,-0.009999999999999976
2023-05-17 16:00:00,2023-05-18 12:00:00,long,27385.09,27111.2391,stop_loss,-0.010000000000000047
2023-05-18 16:00:00,2023-05-18 20:00:00,short,26734.01,27001.3501,stop_loss,-0.010000000000000047
2023-05-20 16:00:00,2023-05-21 08:00:00,long,27063.03,26792.399699999998,stop_loss,-0.010000000000000026
2023-05-21 20:00:00,2023-05-22 12:00:00,short,26747.78,27015.2578,stop_loss,-0.010000000000000021
2023-05-23 00:00:00,2023-05-24 00:00:00,long,27366.67,27093.003299999997,stop_loss,-0.01000000000000006
2023-05-24 04:00:00,2023-05-24 12:00:00,short,26678.67,26145.096599999997,take_profit,0.020000000000000042
2023-05-26 04:00:00,2023-05-28 00:00:00,long,26501.33,27031.356600000003,take_profit,0.02000000000000004
2023-05-30 16:00:00,2023-05-31 04:00:00,short,27850.2,27293.196,take_profit,0.020000000000000028
2023-06-02 16:00:00,2023-06-03 20:00:00,long,27239.02,26966.6298,stop_loss,-0.010000000000000061
2023-06-05 00:00:00,2023-06-05 12:00:00,short,26843.58,26306.7084,take_profit,0.02000000000000008
2023-06-06 16:00:00,2023-06-07 00:00:00,long,27080.13,26809.328700000002,stop_loss,-0.009999999999999969
2023-06-10 04:00:00,2023-06-10 16:00:00,short,25651.09,25907.6009,stop_loss,-0.010000000000000044
2023-06-11 20:00:00,2023-06-12 00:00:00,long,25925.55,25666.2945,stop_loss,-0.009999999999999974
2023-06-14 20:00:00,2023-06-15 16:00:00,short,25128.6,25379.886,stop_loss,-0.010000000000000004
2023-06-16 00:00:00,2023-06-16 12:00:00,long,25561.74,25306.122600000002,stop_loss,-0.009999999999999967
2023-06-19 04:00:00,2023-06-19 16:00:00,short,26428.01,26692.2901,stop_loss,-0.009999999999999998
2023-06-19 20:00:00,2023-06-20 16:00:00,long,26844.35,27381.236999999997,take_profit,0.019999999999999955
2023-06-23 04:00:00,2023-06-23 12:00:00,short,29931.99,30231.3099,stop_loss,-0.009999999999999953
2023-06-23 12:00:00,2023-06-23 16:00:00,long,31238.0,30925.62,stop_loss,-0.010000000000000033
2023-06-24 00:00:00,2023-06-25 04:00:00,short,30730.01,31037.3101,stop_loss,-0.010000000000000012
2023-06-30 00:00:00,2023-06-30 12:00:00,long,30745.05,30437.5995,stop_loss,-0.009999999999999967
2023-06-30 12:00:00,2023-06-30 16:00:00,short,30067.72,30368.397200000003,stop_loss,-0.010000000000000063
2023-07-03 00:00:00,2023-07-03 16:00:00,long,30756.65,31371.783000000003,take_profit,0.020000000000000052
2023-07-04 16:00:00,2023-07-06 08:00:00,short,30696.84,31003.8084,stop_loss,-0.01000000000000005
2023-07-08 20:00:00,2023-07-10 00:00:00,long,30284.63,29981.7837,stop_loss,-0.010000000000000035
2023-07-12 16:00:00,2023-07-13 08:00:00,short,30287.47,30590.3447,stop_loss,-0.010000000000000009
2023-07-13 12:00:00,2023-07-13 16:00:00,long,30917.48,31535.8296,take_profit,0.020000000000000046
2023-07-14 16:00:00,2023-07-16 12:00:00,short,30115.17,30416.321699999997,stop_loss,-0.009999999999999952
2023-07-19 04:00:00,2023-07-20 12:00:00,long,30000.68,29700.6732,stop_loss,-0.009999999999999974
2023-07-21 04:00:00,2023-07-23 16:00:00,short,29766.81,30064.4781,stop_loss,-0.009999999999999964
2023-07-24 08:00:00,2023-07-26 20:00:00,short,29269.99,29562.6899,stop_loss,-0.009999999999999986
2023-07-31 16:00:00,2023-08-01 20:00:00,short,29157.48,29449.054799999998,stop_loss,-0.009999999999999948
2023-08-01 20:00:00,2023-08-02 08:00:00,long,29705.99,29408.9301,stop_loss,-0.010000000000000005
2023-08-03 00:00:00,2023-08-08 12:00:00,short,29182.14,29473.9614,stop_loss,-0.010000000000000024
2023-08-10 04:00:00,2023-08-16 20:00:00,short,29512.0,28921.76,take_profit,0.020000000000000056
2023-08-20 00:00:00,2023-08-21 12:00:00,long,26105.24,25844.1876,stop_loss,-0.010000000000000018
2023-08-25 16:00:00,2023-08-28 12:00:00,short,25972.36,26232.0836,stop_loss,-0.010000000000000045
2023-08-31 12:00:00,2023-08-31 16:00:00,short,26922.01,26383.569799999997,take_profit,0.020000000000000035
2023-09-03 08:00:00,2023-09-04 20:00:00,long,25943.38,25683.946200000002,stop_loss,-0.009999999999999957
2023-09-09 12:00:00,2023-09-11 12:00:00,short,25894.09,25376.2082,take_profit,0.01999999999999997
2023-09-12 08:00:00,2023-09-12 20:00:00,long,26098.99,25838.0001,stop_loss,-0.010000000000000018
2023-09-15 16:00:00,2023-09-15 20:00:00,short,26397.38,26661.3538,stop_loss,-0.00999999999999999
2023-09-15 20:00:00,2023-09-18 08:00:00,long,26600.0,27132.0,take_profit,0.02
2023-09-18 08:00:00,2023-09-18 16:00:00,long,27196.98,26925.0102,stop_loss,-0.009999999999999962
